Detection ID,Path,Start Line Num,End Line Num,Code
331,./TargetProjects/ranger/security-admin/src/main/java/org/apache/ranger/biz/ServiceDBStore.java,409,,"						LOG.fatal(""ServiceDBStore.initStore(): Failed to update DB: "" + ex);"
332,./TargetProjects/ranger/security-admin/src/main/java/org/apache/ranger/biz/ServiceMgr.java,198,,"				LOG.error(""==> ServiceMgr.validateConfig Error:"" + e);"
333,./TargetProjects/ranger/security-admin/src/main/java/org/apache/ranger/biz/ServiceMgr.java,610,,"				LOG.error(""TimedCallable.call: Error:"" + e);"
334,./TargetProjects/ranger/storm-agent/src/main/java/org/apache/ranger/services/storm/RangerServiceStorm.java,95,,"				LOG.error(""<== RangerServiceStorm.validateConfig Error:"" + e);"
335,./TargetProjects/ranger/storm-agent/src/main/java/org/apache/ranger/services/storm/RangerServiceStorm.java,119,,"			  LOG.error( ""<==RangerServiceStorm.lookupResource Error : "" + e);"
336,./TargetProjects/tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,229,,"      LOG.warn(e);"
337,./TargetProjects/tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,388,,"          LOG.warn(e);"
338,./TargetProjects/tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,617,,"          LOG.warn(e);"
339,./TargetProjects/tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,2914,,"          LOG.warn(e);"
340,./TargetProjects/tajo/tajo-client/src/main/java/org/apache/tajo/client/v2/TajoClient.java,141,,"      LOG.warn(e);"
341,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/Date.java,58,,"      LOG.warn(e);"
342,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultFileScanner.java,178,,"                LOG.error(e);"
343,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultSystemScanner.java,554,,"      LOG.error(e);"
344,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/master/scheduler/SimpleScheduler.java,366,,"                LOG.fatal(e);"
345,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/webapp/QueryExecutorServlet.java,372,,"            LOG.warn(e);"
346,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockContext.java,151,,"        LOG.error(t);"
347,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockContext.java,186,,"      LOG.error(e);"
348,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockSharedResource.java,77,,"        LOG.error(t);"
349,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/ExecutionBlockSharedResource.java,78,,"        LOG.error(ExceptionUtils.getStackTrace(t));"
350,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/TaskExecutor.java,127,,"      LOG.fatal(e);"
351,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/worker/TaskImpl.java,609,,"              LOG.error(e);"
352,./TargetProjects/tajo/tajo-core/src/main/java/org/apache/tajo/ws/rs/resources/outputs/RestOutputFactory.java,80,,"        LOG.error(eh);"
353,./TargetProjects/tajo/tajo-plan/src/main/java/org/apache/tajo/plan/function/python/PythonScriptEngine.java,252,,"        LOG.warn(t);"
354,./TargetProjects/tajo/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,172,,"          LOG.warn(e);"
355,./TargetProjects/tajo/tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FileTablespace.java,968,,"        LOG.error(t);"
356,./TargetProjects/tajo/tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestDelimitedTextFile.java,159,,"      LOG.error(ioe);"
357,./TargetProjects/tajo/tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/JdbcMetadataProviderBase.java,117,,"        LOG.warn(e);"
358,./TargetProjects/tajo/tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/JdbcMetadataProviderBase.java,251,,"        LOG.warn(e);"
359,./TargetProjects/tajo/tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/JdbcScanner.java,329,,"        LOG.warn(e);"
360,./TargetProjects/tajo/tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/JdbcTablespace.java,146,,"        LOG.warn(e);"
361,./TargetProjects/tajo/tajo-storage/tajo-storage-s3/src/main/java/org/apache/tajo/storage/s3/S3TableSpace.java,141,,"      LOG.warn(e);"
